Timestamp,Actual,Naive
2024-11-06 00:00:00+00:00,75637.0,69386.0
2024-11-07 00:00:00+00:00,75921.0,75637.0
2024-11-08 00:00:00+00:00,76561.0,75921.0
2024-11-09 00:00:00+00:00,76722.0,76561.0
2024-11-10 00:00:00+00:00,80425.0,76722.0
2024-11-11 00:00:00+00:00,88770.0,80425.0
2024-11-12 00:00:00+00:00,88031.0,88770.0
2024-11-13 00:00:00+00:00,90521.0,88031.0
2024-11-14 00:00:00+00:00,87333.0,90521.0
2024-11-15 00:00:00+00:00,91070.0,87333.0
2024-11-16 00:00:00+00:00,90608.0,91070.0
2024-11-17 00:00:00+00:00,89861.0,90608.0
2024-11-18 00:00:00+00:00,90512.0,89861.0
2024-11-19 00:00:00+00:00,92424.0,90512.0
2024-11-20 00:00:00+00:00,94373.0,92424.0
2024-11-21 00:00:00+00:00,98451.0,94373.0
2024-11-22 00:00:00+00:00,99013.0,98451.0
2024-11-23 00:00:00+00:00,97775.0,99013.0
2024-11-24 00:00:00+00:00,98007.0,97775.0
2024-11-25 00:00:00+00:00,93035.0,98007.0
2024-11-26 00:00:00+00:00,91928.0,93035.0
2024-11-27 00:00:00+00:00,95978.0,91928.0
2024-11-28 00:00:00+00:00,95661.0,95978.0
2024-11-29 00:00:00+00:00,97512.0,95661.0
2024-11-30 00:00:00+00:00,96441.0,97512.0
2024-12-01 00:00:00+00:00,97291.0,96441.0
2024-12-02 00:00:00+00:00,95859.0,97291.0
2024-12-03 00:00:00+00:00,95926.0,95859.0
2024-12-04 00:00:00+00:00,98773.0,95926.0
2024-12-05 00:00:00+00:00,97057.0,98773.0
2024-12-06 00:00:00+00:00,99898.0,97057.0
2024-12-07 00:00:00+00:00,99929.0,99898.0
2024-12-08 00:00:00+00:00,101204.0,99929.0
2024-12-09 00:00:00+00:00,97468.0,101204.0
2024-12-10 00:00:00+00:00,96648.0,97468.0
2024-12-11 00:00:00+00:00,101201.0,96648.0
2024-12-12 00:00:00+00:00,100068.0,101201.0
2024-12-13 00:00:00+00:00,101435.0,100068.0
2024-12-14 00:00:00+00:00,101382.0,101435.0
2024-12-15 00:00:00+00:00,104427.0,101382.0
2024-12-16 00:00:00+00:00,106073.0,104427.0
2024-12-17 00:00:00+00:00,106187.0,106073.0
2024-12-18 00:00:00+00:00,100153.0,106187.0
2024-12-19 00:00:00+00:00,97375.0,100153.0
2024-12-20 00:00:00+00:00,97760.0,97375.0
2024-12-21 00:00:00+00:00,97211.0,97760.0
2024-12-22 00:00:00+00:00,95098.0,97211.0
2024-12-23 00:00:00+00:00,94750.0,95098.0
2024-12-24 00:00:00+00:00,98596.0,94750.0
2024-12-25 00:00:00+00:00,99374.0,98596.0
2024-12-26 00:00:00+00:00,95687.0,99374.0
2024-12-27 00:00:00+00:00,94168.0,95687.0
2024-12-28 00:00:00+00:00,95139.0,94168.0
2024-12-29 00:00:00+00:00,93557.0,95139.0
2024-12-30 00:00:00+00:00,92628.0,93557.0
2024-12-31 00:00:00+00:00,93381.0,92628.0
2025-01-01 00:00:00+00:00,94388.0,93381.0
2025-01-02 00:00:00+00:00,96907.0,94388.0
2025-01-03 00:00:00+00:00,98133.0,96907.0
2025-01-04 00:00:00+00:00,98209.0,98133.0
2025-01-05 00:00:00+00:00,98327.0,98209.0
2025-01-06 00:00:00+00:00,102280.0,98327.0
2025-01-07 00:00:00+00:00,96946.0,102280.0
